ABN,Name,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023,31/01/2024,29/02/2024,31/03/2024,30/04/2024,31/05/2024,30/06/2024,31/07/2024,31/08/2024,30/09/2024,31/10/2024,30/11/2024,31/12/2024,31/01/2025
50001621129,Rabobank Australia Limited,3592.1,3843.9,3921.1,4232.5,4535.9,4511.9,4473.9,4093,4255.1,4292,3754.2,4206.5,3899.5,3971.8,4510.5,3689.9,2869.2,2378.9,2243,1612.4,1230.9,1183.6,1141.8,945.9,938.4,826.2,874.6,802.8,902.7,875.1,1071.1,692.7,700.9,741.8,928.2,754.2,760.5,775.1,709.3,716,664.8,770.9,666.3,672.3,658.7,679.3,782.3,1048.5,1275.3,1389.1,1502.1,1799.6,1992.3,2109.9,2169.7,2219.6,2418.7,2447.6,2469,2532.7,2379.9,2321.6,3231.4,3473.5,3514.6,3557.5,3525.2,3577.7,3272.3,3563.8,3811.6,3769.5,3718.5,3586.1,3473.5,3508.7,3442.5,3457.5,3407.6,3239.2,3337.9,3408.7,3805.2,4261.6,4694,4966,5182.3,5279.8,5269.2,4727.1,4753.1,5080.1,5400.6,5767.7,6202.5,6512.2,6693.7,6754.1,6996.9,7306.5,7362.9,7247.6,7352.4,7505.3,7749.2,8009.8,8107.4,8379.6,8714.4,9166.7,9643.1,10017.1,10100.8,10024.8,9723.4,9493,9734.5,9783.1,9838,10195,10439.7,10682.1,10854.4,10888.3,11095.8,11190.7,11208.7,11331,11371.2,11398.4,11219.6,11202.9,11157.7,11079.9,11343.9,11509.8,11702.3,11787.3,11629.3,11368.9,11307.1,11207.2,11021.2,11005.8,11030.1,11115.4,11135.6,11209.4,11408.9,11555.7,11519.9,11608.7,11637.4,11742.7,11822,11723.3,11580.8,11538.9,11958.7,12252.9,12633.9,12728.1,12371.1,12177.5,12012.9,11780,11957.4,11871.7,12022,11827.2,11841.8,12039.9,12186.2,12151,12052.4,12006.4,11928.9,11891.9,11820.4,11596.9,11500,11445.1,11382,11422.1,11610.8,11708.3,11714.8,23853.8,24253.8,24802.8,25086.3,12419.1,12424.3,12366,12168,12056.9,12083.3,12111.1,12194,11876.7,12010.7,12233.2,12692.7,13176.9,13371.1,13505.8,13554.2,13426.5,13481.3,13303.2,13093.2,12676.2,12452.3,12150.2,12019.3,11680.4,11602,11800.8,11972.5,11954.5,12156.5,12162.8,12073.6,11931.6,11733,11416.4,11368,11690.5,11840.3,12037,12226.1,12305.6,12671.2,12911.2,13043,13179.2,13214.1,13222.1,13303.2,13304,13333.8,13396.7,13510.3,13706.6,13994.6,14154.8,14115.6,14076.2,14107.3,14193.3,14622,15061.5,15413.3,15754.3,15837.4,16026.3,16463.2,16689.5
50087649750,Bananacoast Community Credit Union Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.6,1510.3,1521.1,1521.6,1535.4,1537.3,1538.7,1554.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51064874531,"Bank of America, National Association",1818.4,396.7,370.1,335.3,302.2,439.1,478.8,578.9,976.4,1262.7,561,990.6,728.9,974,857.4,949.7,763,913.1,858.3,800.3,1269.3,1306.7,495.7,807.2,926.1,472.2,791.8,822.5,466.1,558.6,577.1,514.7,489.9,812.3,753,1032.2,729.3,2093.2,813.7,1173.3,882.9,889.5,1430.9,1170.2,1394.7,1286.8,1003.8,1061.7,1217.6,926.1,722.5,1095.8,855.5,759.4,867.1,792.2,970.8,831.2,986.8,1674.1,1337.2,1366.4,1082.1,1296.3,1870.5,1723.2,1007.6,1333.7,1012.9,1070,1142.8,1037.1,837.1,1295.4,1228.5,1579.7,1415.3,1586.1,1303.5,1541.8,1524.9,1526.5,1604.2,1858.8,1972.5,1709.5,1589.9,1662.8,1652.1,1518.9,1352.7,2138.1,1586.3,1910.5,1906.2,2063.5,2941.4,2612.2,2795.3,1885.9,1808.4,1993.2,1750.9,2103.8,2285.1,1956.9,2285.6,1918.7,2186.6,2008.5,1615.7,1762.2,1537.7,1328.4,1934.6,2341,2013.8,1668.6,1574.4,1847.2,1881.5,2162.4,2124.5,2083.9,2391,2451.6,2388.9,2411.1,2166.6,2749.9,2949.3,2764.2,2975,2986,2737.8,2795.6,2742.8,2856.1,3329.7,2836.6,2861.8,2864.8,2715,2779.7,2823.4,2804.7,2668,2927.8,2505.9,2667.1,2431.9,2443.7,2318.8,2420.1,2702.7,3044.4,3043.6,3132.7,2666.6,2649.4,2824.7,3106.7,3245.2,2684.3,2875.7,2514.5,2665,3004.6,3097.2,3016.6,3251.2,3285.9,3053.3,3419.7,3774.8,4485.4,3242.5,3342.8,3421.1,3331.1,3239.4,3155.1,3024.5,3114.8,3196.6,3065.1,3011.2,5812.6,5316.2,5623.6,5342.9,2691.2,2897.8,2867.6,3055.9,3557.5,3308.5,3503.2,3463.2,3658.1,3704.3,3769.2,3877.7,4285.5,4006,3836.9,3806.4,4535.3,4444.1,4123.4,4252.9,3790.3,3697.3,3893.6,4055.1,4019.3,4462.2,4065.2,4318,5273,4829.5,4641.5,4253.5,4260.1,4209.4,4290,4583.5,4344.6,4562.4,4495.5,4657.7,5078.4,4162.9,5729,4397.4,4679.1,4592.8,4701.6,4429.1,4261.3,4443.4,4290.6,4487.2,4483.5,4252,4788.7,4650.1,4545.3,4482.1,4652.7,4274.7,4360.3,4357.3,4463.4,4379.5,4662.8,4830.3,4631.9
51092167907,Bank of Cyprus Australia Limited,136,163.2,186.1,200.4,216.4,233.2,247.6,250,247.4,251.3,252.6,257.2,255.8,260.5,271.5,275.1,277.5,283.7,277,275.9,279.3,276.6,280.4,285.6,288.8,298.6,301.9,307.8,315.2,314.7,318.4,325.1,330.5,332.5,339.4,341.7,349.6,356.1,366,377.9,379.9,384.4,386.4,381,381.4,383.5,389.9,386.6,388.6,395.3,400.5,406.8,417.2,414.9,418.7,430.9,434.1,438.7,443.4,450.3,464.2,475.5,480.2,488.1,521.4,550,583.5,605,642.5,696.3,693.8,716.1,717.4,718.7,704.9,769.4,792,772.7,785.4,823,797.4,823.3,862.7,913.3,957.5,979.6,994.7,1044.6,1124.4,1120,1145.8,1212,1246.2,1261.1,1276.4,1290,1237.1,1263.8,1258.6,1273.7,1267.3,1216.7,1208.4,1219.7,1239.3,1268.8,1228.6,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53009150109,IBJ Australia Bank Limited,335.2,132.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53087650557,Qudos Mutual Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.9,3012.5,3076.9,3093.9,3134.9,3164.3,3186.7,3188.8,3178.8,3188.1,3169.1,3139.2,3164.7,3198.6,3201.7,3239.4,3308.8,3356.5,3404,3394.5,3402.8,3403.1,3416.4,3411.5,3448.7,3452.3,3460.5,3429.6,3415,3434.7,3468.4,3475.4,3479.5,3515.3,3540.1,3542.4,6959.9,6998.5,7137.6,7252.3,3645.9,3646,3685.3,3702.9,3709.3,3723.9,3729.7,3714.1,3669.4,3690.7,3812.4,3939.3,4088.3,4144.6,4218.7,4261,4270.5,4323.5,4378.7,4426,4451.5,4474.5,4433.7,4394.4,4421.2,4404.4,4420.3,4411.2,4447.1,4493,4540.3,4538.9,4578.1,4622.1,4602.4,4575.9,4607.5,4609.2,4617.6,4603.7,4602.8,4608,4654.9,4623.3,4622.1,4629.3,4657.8,4633.8,4669.1,4699.6,4731.3,4754.5,4806.6,4866.6,4943.3,5030.4,5075.3,5113.9,5123.3,5085.5,5113.8,5146.5,5198,5316.3,5328.8,5337,5346.3
54061461550,Adelaide Bank Limited,5843.7,6255.9,6760,7225.4,7465.2,8220.5,8343,9166.2,9526.5,9476,8640.8,9366.5,9268.4,9400.6,9736.2,10051.4,9943.5,10228.9,10427.7,10138.2,9893.9,10570,10853.1,10314.1,10495.2,10510.7,10822.8,10952.2,10976.7,10895.4,10903.8,11166.3,11011,11575.3,11148.5,11355.6,11443.7,11923,12151.3,12129.8,12480.7,12288.5,12948.6,13163.8,13390.6,13319.6,13381.8,12967.5,13469.3,13988.4,14177.4,13935.7,13650.6,13900.2,13960.3,13804.8,13835.8,14023.4,14489.5,14494.4,14624.1,12915.8,12020,11814.1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54087650940,The Capricornian Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8,314.5,315.5,319.3,319.1,319.2,320.7,318.6,316.3,320.1,319.1,320.2,321.2,326.8,326.9,326.2,329.9,335.6,348.1,351.6,353.2,369.4,375.8,372.9,370.3,369.4,362.7,366.4,364,362.5,362.5,357.7,359.1,362.5,362,360.6,365.4,365,362.6,359.7,375.3,371.8,373,374.3,380,381,380.8,375,373.2,370.6,366.9,374.1,371.3,366.1,379.2,375.5,362.1,359.1,352.2,354.4,357.5,364.2,366.7,364.6,367.5,369.2,370.8,372.5,377.1,379,380.6
54087651750,Heartland Bank Australia Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9,105.3,108.8,110,111.9,122,146.3,149.7,154,148,149.1,149,142.7,144.3,146.3,148.9,150.2,150.9,146.7,146.3,146.4,145.4,143.2,140.4,138.6,137,136,138.3,279.2,137.2,142,148.3,152.6,157.9,162.8,174.7,181.5,191.2,214,227.6,232.4,267.5,265.3,255.9,236.4,223.9,222,203.3,204.2,197.5,180,171.5,178.7,294.1,323.2,322.3,291.5,287,521,778.3,910.6,1125.2,1213.4,1433.5,1513.2,1457.4,1403,1328,1346.2,1462.3,1591.3
54138221637,"Hua Nan Commercial Bank, Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.1,0.1,0.2,0.2,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.4,0.6,0.7,0.8,0.6,0.8,1,0.7,0.9,1.3,1.1,1.2,21.3,43.4,62.8,70.6,70.5,64.8,65,59.9,41.2,45.7,39.2,39.4,39.1,31.2,30.9,31.7,34.3,55.3,47.5,45.2,47.2,67,86.3,79.4,59.5,56.5,78.2,88.2,83.4,69.1,92.1,90.3,110.5,108.4,88.4,85.7,83.3,102.7,90.8,91.4,72.8,73.2,53.1,63,63.1,72.9,62.9,53,52.9,52.8,55.3,85.3,85.5,75.4,65.2,55.1,55.4,41,46.4,46.6,3.2,3.1,2.9,3,2.9,3,3.2,2.9,3.3,3.4,3.1,2.8,2.6,2.4,2.5,2.4,2.2,2.2,2.5,2.3,2.4,2.5,2.7,2.4,2.5,2.6,2.6,2.6,2.5,3.1,3.1,3.2,2.9,1.9,1.3,1.3,1.2,1.2,0.8,0.9,1,0.9,0.8,0.9,1,1,1.3,1.2,1.1,1,1,1,1,0.9,0.9,1,1.1,1.1,1.9,1.7,3,2.8,2.9,3.3,5.8,6,6
55071292594,BOQ Specialist Bank Limited,,193.2,312.6,401.2,410.7,529.6,722.6,766.9,803.6,845.6,890,933.4,954.6,991,1050.1,1018.2,991.5,967,989.9,996.5,1010.7,1020.9,985.9,1022.9,1047.7,1061.6,1083,1086.5,1084.5,1132.3,1149.3,1172,1196.4,1217.3,1225.6,1242.2,1348,1992.6,1976.6,2067.2,1754.3,1952.4,1936.5,1888.4,1848.7,1806.9,1759.5,1749,1804.2,1816.9,1842.8,1815.2,1740.2,1698.6,1680.5,1658.6,1636,1612.9,1674.1,1747.8,1735.8,1714.4,1970.9,1977.6,1992.8,1934.5,1814.8,1795.8,1570.2,1524.3,1584.7,1540.6,1616.5,1705.5,1758.9,1799.9,1754.1,1707.2,1652.4,2013.4,2024.4,2098.8,2119.2,2237.2,2320.3,2369.9,2402.5,2491.7,2496.4,2556.2,2578.2,2543.9,2474.9,2481.2,2569.8,2594.4,2577.6,2625.4,2632.8,2581.6,2514.7,2515.2,2544.8,2560.3,2573.2,2494.1,2247.4,2403,2436.5,2428.1,2403.3,2497,2444.4,2363.5,2340.4,2323.3,2248.1,2279.3,2402.7,2573.4,2612.2,2627.4,2634.3,2618,2506.4,2512.4,2617.9,2591.1,2523.1,2347.6,2148.6,2046.8,2036.1,1989.1,1920.3,1856.8,1887.6,1950.9,1931,1975.2,1979.2,1976.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56060785284,United Overseas Bank Limited,1094.1,990.6,1469.6,1380,1199.5,1045.7,998.6,1023,1178.4,1156.5,1223.2,1397.9,1273.3,1487.5,1484.9,1056.1,1311.5,1502,1357.1,1272.6,1241,1277.6,1473.5,1410.2,1588.2,1463.5,795.7,1347,1198.4,1614.8,1222.2,1238.5,1176.1,1201.8,1317.2,1092.9,1276.5,1112,1055.3,922.3,895.5,1359.8,1446.8,1138.6,1554.1,1920.7,1595.2,1603.1,1263.6,1326.4,1572.9,1521.9,1542.9,2063.2,1483.6,2300.9,1409.8,1255.3,1614.1,1605.5,1906.9,1534.5,2551.5,1943.4,2172.6,2630.2,2261.4,2494.5,2152.8,1995.7,1785.3,1580.6,1881.5,1481.9,1508.6,1862.7,1954.6,2126.4,2279.7,2407.2,2335.6,2153.6,2185.5,2042.9,2427.5,2054.9,2205.9,2470.1,2639.1,2943,3034.2,3086,2967.3,2824.6,2378,2916.6,3353.3,3185.1,3158.6,2957.3,2922.9,3304.7,3570,3425.2,3474.9,3560.2,3410.7,3645.9,3784.7,3695.4,3300.8,2788.5,2921.7,3005.9,3155.8,2975.8,2805.6,3285.3,3359.3,3551,3127.1,2979.4,2910.8,2771.2,2542.9,2748.7,2797.4,2700.3,2635.8,3033.7,2829.4,2620.4,2629.1,2457.6,2208.8,2621.7,2672,3017.9,3016.6,3215.2,3051.8,2754.5,2495.7,2321.6,2606.3,2709.8,2786.8,2724.4,3047.8,3021.1,2700,2688.6,2517.1,2281.5,2319.1,2366.9,2348.6,2220.6,2093.9,2744.9,2960,2646,2612.5,3209.2,3067.3,3175.9,3212.8,3547.3,3503,3778.5,4259.9,4362.7,5312.9,5432,5328.9,5569.6,6287.2,6737.5,6903.9,6499.7,6777.6,7241.2,6919,7291.3,6735.9,6645.4,7373.8,8719.7,8260.1,8823.1,8442.7,911.2,885.8,901.7,984.2,872,768.7,833,833.9,969.9,955.2,1019.6,1171.2,1090,1050,1006.4,859.5,257.7,193.1,290.6,790.4,787.5,785.2,722.5,732.3,786.3,740.3,744.1,843,987.3,944.1,856.2,483.8,275.1,375.8,615,932.7,832,1235.3,1326.9,1693.4,1462.7,2175,1867.5,2514.1,2015,1807.4,1490.8,2192.7,2487.7,1834.9,1678.8,1842.5,1801.8,1992.4,2140.8,2664.1,2862.4,2811.7,2619,2463.9,2191.2,2143,2379.8,2494.6,2350.6,1952.2,1940.2
56070887679,Members Equity Bank Limited,8.4,17.9,29.4,41.4,64.4,97.7,127.7,136.1,153.2,170.1,175.3,181.4,188.5,198.3,207.4,204.1,210.2,210.8,213.6,225.4,237.7,247.7,270.3,294.9,318.5,332,338.1,353,368.6,376.1,386.5,397.1,419.4,422.1,437.6,442.5,463.4,470,473.6,492.9,510.6,531.4,539.3,558.8,570.8,583.2,583,612.6,629.2,645.8,672.5,658.6,664.8,669.8,667.9,706.7,764,789.3,872.2,891.4,989.1,1128.9,1147.9,1261.6,1296.4,1343.2,1367.8,1401.6,1772.8,1885.9,1783,1934,1992.6,2053.9,2158.2,2260.7,2407.1,2484.6,2737.9,2940.2,3233.5,3354.3,3508.9,3715.7,4141.4,4186.5,4197.9,4210.5,4252,4513.9,4734.5,4895.1,5152.5,5267.5,5425.9,5686.9,5905.4,5934.2,6082.2,5972.6,5831.8,5852,6062.4,6333.1,6513.7,6737.8,7044.7,7222,7512.3,7849.6,8203.4,8472.3,8788.7,9123.4,9371.4,9427.6,9724.7,9860.7,10014.4,10508.9,11081.7,11149.1,11014.9,11091.8,11292.8,11558.5,11852,11874.4,12091.8,12313.7,12373.3,12440.6,12307.3,12102,12324.3,12387.5,12293.7,12487.9,13035.4,13076.3,13370.9,13679.9,13888.6,13877.5,13930.4,13677.3,14036.3,13727.9,13905.6,14328.8,14642.4,14761.2,14912.5,15173.7,15665.5,15625.6,15913,16166,16250.8,16440.9,16429.7,16889.4,17417.6,17485.8,17432.5,17727.8,17842.9,18396.8,18899.5,18772,19122.7,19378.4,19377.3,19881.9,20221,20021.1,20008.3,20215.3,20154.3,20589.2,20549.9,20464.3,20715.5,20522,20690.4,21074.1,21334.2,41076.3,41425.3,41533.4,40979.3,19369.3,19559.5,19662.1,19770.2,19350.2,19278.9,19308.7,19360.9,19263.2,19026.5,19344.1,19654.1,19729.5,19581.1,19722.6,19956.4,19515.6,19637.8,19699,19981.9,20347.7,20461.5,20335.7,20471,20859.7,21040.8,20916.9,20950.6,20958.9,20899.3,20921.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57086866506,Industrial and Commercial Bank of China Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.5,0.5,1.6,7.2,7.5,7.4,40.1,66.7,62.1,73.3,76.9,72.4,86.9,120.5,178,272.5,268.7,273.9,270.3,270.1,332.2,445.3,485.2,471.6,412.1,401.8,390.3,354.7,317.8,361.7,557.3,468.2,521.9,539.3,814.7,773.5,625.8,614.1,627.4,943.1,1201.4,1283.4,1281.8,1401.3,1887.6,1775.2,1958.6,1836.4,1627,1728.2,1233.7,1123.7,1291.8,1490.6,1331.9,1206.7,1486.4,1433,1641.7,1564.2,1692.6,1583.8,1704.3,1616.8,1606.7,1544.8,1725.6,1643.1,1753.6,1599,1860.9,1781.2,1824.7,1855.6,2037,2110.4,1984.2,1833.6,1733.2,1687.8,1652.8,1633.1,1630.7,1623.3,1670.8,1673.8,1635,1596.4,1738.5,1917,2109.5,2015,1979.9,1951.8,1848.3,1540.7,1683.3,1608.7,1483.9,1418.5,1496.9,1828.8,1901.9,2149,2336.5,2300.5,2373.5,2408.6,2716.9,3067.6,3173.8,3062.9,2974.5,3062.4,2633.3,2795.3,2950.7,2992.1,2981,3038.8,2654.2,3041.6,3186.1,3275.2,3164,3007.8,2699.1,2718.4,4524.8,4201,4373.6,4832.7,2926.4,3172.6,3292.7,3063,3045,3088.4,3127.2,3099.4,3234,3453.4,3219.8,4155.5,4127.1,4157.4,4250,4148.1,4019.2,4035,4124.9,4729,4832.2,5194.1,4725.2,4623.2,4811.3,4638.6,4386.5,4503,4261.9,4384.4,4320.4,4265.2,4322.1,4162.7,4566.5,5127.6,4833.9,4777.8,4708.8,4417.8,4097.4,4064.2,4026.2,4810.9,5049.2,4449.5,4367.9,3762.1,3960.7,3983.8,4218.3,4271.8,4601.4,4208.4,4390.8,4084.5,4022.5,4597.8,4632.6,4519.7,4242.6,3962,3177.3,3298.1,3809.5,3452.9,3226.1
57087651385,Defence Bank Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.4,1012.9,1003.9,1040.8,1097.5,1079.6,1054.9,1039.9,1062.7,1090.5,1079.8,1114.1,1164.4,1153,1176.4,1202.8,1284.3,1284.5,1241.9,1198.1,1211.7,1254,1241,1246.3,1245.5,1247,1260.7,1265.1,1315.9,1333.9,1299.1,1302.8,1283.2,1247.8,1314.6,1297.3,1304.9,1346.1,1361.2,1358.7,1449.2,1450.4,1431.5,1422.9,1472.7,1466.5,1488.7,1429.3,1407.7,1401.3,1407.1,1418.1,1467.6,1467.4,1491.6,1504.3,1512.8,1552.6,1604.6,1589.1,1594.9,1628.6,1633.1,1696.8,1731.4,1761.9,1765.9,1765.9,1787.7,1864.1,1857.3,1877.6,1891.8,1899.1,1896.1,1921.5,1943.3,1936,1953.9,1938.4,1964.1,2000,2011,2004.9,2014,3851.2,3865.9,3939.4,3926.9,1867.2,1874.9,1878.3,1886.7,1890.2,1901.7,1884.6,1912.1,1934.2,1968.9,1962.1,1963,2011.7,2011.7,1996.3,2008.6,2014.7,2047,2037.8,2031.3,2046.6,2071.5,2056.5,2101.5,2134.8,2155.5,2197,2197.7,2202.5,2221.7,2231.3,2238.5,2253,2249.1,2256.1,2310.6,2345.4,2356.3,2402.9,2404.6,2410.5,2439,2454,2478.5,2534.6,2527.2,2547.7,2547.9,2568,2611.8,2606.4,2635.8,2671.9,2667.4,2688.9,2729.6,2720.8,2737.3,2739.7,2719.2,2742.5,2773.9,2815,2852.1,2892.5,2912.9,2984.3
59087651394,Dnister Ukrainian Credit Co-operative Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.7,194,196.8,198,197.3,200,202.1,202.8,201.2,199.5,202.1,203.7,210.7,211.1,210.4,213.9,208.9,213.3,215.6,220.6,221.4,221.3,220.8,222.9,227,223.7,226.1,225.5,223.9,226.8,224.4,226.4,227.4,241.3,241,240.1,245.9,245.9
